Marker Chrom Pos_start
Chr1SNP4672 1 51.194521
Chr1SNP4700 1 51.50137
Chr1SNP4739 1 51.928768
Chr1SNP4801 1 52.60822
Chr1SNP4837 1 53.00274
Chr1SNP5511 1 60.389042
Chr1SNP5549 1 60.80548
Chr1SNP5616 1 61.539727
Chr1SNP5627 1 61.660274
Chr1SNP6753 1 74
Chr1SNP6794 1 74.449316
Chr1SNP6803 1 74.547946
Chr1SNP6900 1 75.610959
Chr1SNP6905 1 75.665754
Chr1SNP6911 1 75.731507
Chr1SNP6917 1 75.797261
Chr1SNP7030 1 77.035617
Chr1SNP7099 1 77.791781
Chr1SNP7156 1 78.416439
Chr1SNP7212 1 79.030137
Chr1SNP7244 1 79.380822
Chr1SNP7265 1 79.610959
Chr1SNP7267 1 79.632877
Chr1SNP7279 1 79.764384
Chr1SNP7285 1 79.830137
Chr1SNP7290 1 79.884932
Chr2SNP25 2 0.268494
Chr2SNP28 2 0.30137
Chr2SNP33 2 0.356165
Chr2SNP85 2 0.926028
Chr2SNP88 2 0.958905
Chr2SNP211 2 2.30685
Chr2SNP216 2 2.361644
Chr2SNP257 2 2.810959
Chr2SNP258 2 2.821918
Chr2SNP307 2 3.358905
Chr2SNP318 2 3.479453
Chr2SNP342 2 3.742466
Chr2SNP343 2 3.753425
Chr2SNP363 2 3.972603
Chr2SNP369 2 4.038357
Chr2SNP387 2 4.235617
Chr2SNP408 2 4.465754
Chr2SNP416 2 4.553425
Chr2SNP432 2 4.728768
Chr2SNP441 2 4.827398
Chr2SNP442 2 4.838357
Chr2SNP479 2 5.243836
Chr2SNP492 2 5.386302
Chr2SNP513 2 5.616439
Chr2SNP555 2 6.076713
Chr2SNP556 2 6.087672
Chr2SNP560 2 6.131507
Chr2SNP579 2 6.339727
Chr2SNP581 2 6.361644
Chr2SNP624 2 6.832877
Chr2SNP652 2 7.139727
Chr2SNP665 2 7.282192
Chr2SNP673 2 7.369864
Chr2SNP737 2 8.071233
Chr2SNP746 2 8.169864
Chr2SNP759 2 8.312329
Chr2SNP805 2 8.816439
Chr2SNP825 2 9.035617
Chr2SNP826 2 9.046576
Chr2SNP904 2 9.90137
Chr2SNP909 2 9.956165
Chr2SNP946 2 10.361644
Chr2SNP969 2 10.613699
Chr2SNP981 2 10.745206
Chr2SNP1014 2 11.10685
Chr2SNP1024 2 11.216439
Chr2SNP1070 2 11.720548
Chr2SNP1085 2 11.884932
Chr2SNP1139 2 12.476713
Chr2SNP1143 2 12.520548
Chr2SNP1149 2 12.586302
Chr2SNP1160 2 12.70685
Chr2SNP1172 2 12.838357
Chr2SNP1188 2 13.013699
Chr2SNP1232 2 13.495891
Chr2SNP1234 2 13.517809
Chr2SNP1253 2 13.726028
Chr2SNP1309 2 14.339727
Chr2SNP1337 2 14.646576
Chr2SNP1383 2 15.150685
Chr2SNP1422 2 15.578083
Chr2SNP1540 2 16.871233
Chr2SNP1594 2 17.463014
Chr2SNP1603 2 17.561644
Chr2SNP1605 2 17.583562
Chr2SNP1798 2 19.698631
Chr2SNP1813 2 19.863014
Chr2SNP1822 2 19.961644
Chr2SNP1858 2 20.356165
Chr2SNP1939 2 21.243836
Chr2SNP2004 2 21.956165
Chr2SNP2043 2 22.383562
Chr2SNP2071 2 22.690411
Chr2SNP2088 2 22.876713
Chr2SNP2089 2 22.887672
Chr2SNP2121 2 23.238357
Chr2SNP2176 2 23.841096
Chr2SNP2227 2 24.4
Chr2SNP2282 2 25.00274
Chr2SNP2346 2 25.70411
Chr2SNP2347 2 25.715069
Chr2SNP2367 2 25.934247
Chr2SNP2375 2 26.021918
Chr2SNP2413 2 26.438357
Chr2SNP2417 2 26.482192
Chr2SNP2437 2 26.70137
Chr2SNP2477 2 27.139727
Chr2SNP2541 2 27.841096
Chr2SNP2817 2 30.865754
Chr2SNP2819 2 30.887672
Chr2SNP2856 2 31.293151
Chr2SNP2956 2 32.389042
Chr2SNP3004 2 32.915069
Chr2SNP3032 2 33.221918
Chr2SNP3182 2 34.865754
Chr2SNP3216 2 35.238357
Chr2SNP3254 2 35.654795
Chr2SNP3297 2 36.126028
Chr2SNP3308 2 36.246576
Chr2SNP3353 2 36.739727
Chr2SNP3410 2 37.364384
Chr2SNP3440 2 37.693151
Chr2SNP3509 2 38.449316
Chr2SNP3556 2 38.964384
Chr2SNP3585 2 39.282192
Chr2SNP3602 2 39.468494
Chr2SNP3673 2 40.246576
Chr2SNP3717 2 40.728768
Chr2SNP3754 2 41.134247
Chr2SNP3773 2 41.342466
Chr2SNP3780 2 41.419179
Chr2SNP3788 2 41.50685
Chr2SNP3795 2 41.583562
Chr2SNP3805 2 41.693151
Chr2SNP3827 2 41.934247
Chr2SNP3851 2 42.197261
Chr2SNP3885 2 42.569864
Chr2SNP3890 2 42.624658
Chr2SNP3917 2 42.920548
Chr2SNP3931 2 43.073973
Chr2SNP4030 2 44.158905
Chr2SNP4034 2 44.20274
Chr2SNP4049 2 44.367124
Chr2SNP4066 2 44.553425
Chr2SNP4067 2 44.564384
Chr2SNP4148 2 45.452055
Chr2SNP4168 2 45.671233
Chr2SNP4181 2 45.813699
Chr2SNP4269 2 46.778083
Chr2SNP4298 2 47.095891
Chr2SNP4309 2 47.216439
Chr2SNP4337 2 47.523288
Chr2SNP4358 2 47.753425
Chr2SNP4376 2 47.950685
Chr2SNP4384 2 48.038357
Chr2SNP4414 2 48.367124
Chr2SNP4419 2 48.421918
Chr2SNP4517 2 49.495891
Chr2SNP4538 2 49.726028
Chr2SNP4567 2 50.043836
Chr2SNP4634 2 50.778083
Chr2SNP4801 2 52.60822
Chr2SNP4880 2 53.473973
Chr2SNP5034 2 55.161644
Chr2SNP5179 2 56.750685
Chr2SNP5208 2 57.068494
Chr2SNP5217 2 57.167124
Chr2SNP5223 2 57.232877
Chr2SNP5303 2 58.10959
Chr2SNP5355 2 58.679453
Chr2SNP5357 2 58.70137
Chr2SNP5434 2 59.545206
Chr2SNP5450 2 59.720548
Chr2SNP5470 2 59.939727
Chr2SNP5482 2 60.071233
Chr2SNP5493 2 60.191781
Chr2SNP5500 2 60.268494
Chr2SNP5519 2 60.476713
Chr2SNP5520 2 60.487672
Chr2SNP5532 2 60.619179
Chr2SNP5542 2 60.728768
Chr2SNP5550 2 60.816439
Chr2SNP5562 2 60.947946
Chr2SNP5729 2 62.778083
Chr2SNP5732 2 62.810959
Chr2SNP5752 2 63.030137
Chr2SNP5769 2 63.216439
Chr2SNP5785 2 63.391781
Chr2SNP5806 2 63.621918
Chr2SNP5840 2 63.994521
Chr2SNP5844 2 64.038357
Chr2SNP5882 2 64.454795
Chr2SNP5978 2 65.50685
Chr2SNP6017 2 65.934247
Chr2SNP6040 2 66.186302
Chr2SNP6107 2 66.920548
Chr2SNP6131 2 67.183562
Chr2SNP6160 2 67.50137
Chr2SNP6183 2 67.753425
Chr2SNP6192 2 67.852055
Chr2SNP6263 2 68.630137
Chr2SNP6276 2 68.772603
Chr2SNP6311 2 69.156165
Chr2SNP6327 2 69.331507
Chr2SNP6379 2 69.90137
Chr2SNP6428 2 70.438357
Chr2SNP6481 2 71.019179
Chr2SNP6503 2 71.260274
Chr2SNP6519 2 71.435617
Chr2SNP6646 2 72.827398
Chr2SNP6669 2 73.079453
Chr2SNP6705 2 73.473973
Chr2SNP6726 2 73.70411
Chr2SNP6739 2 73.846576
Chr2SNP6777 2 74.263014
Chr2SNP6840 2 74.953425
Chr2SNP6867 2 75.249316
Chr2SNP6880 2 75.391781
Chr2SNP6884 2 75.435617
Chr2SNP7037 2 77.112329
Chr2SNP7041 2 77.156165
Chr2SNP7048 2 77.232877
Chr2SNP7152 2 78.372603
Chr2SNP7163 2 78.493151
Chr2SNP7219 2 79.10685
Chr2SNP7278 2 79.753425
Chr2SNP7290 2 79.884932
Chr3SNP39 3 0.421918
Chr3SNP62 3 0.673973
Chr3SNP94 3 1.024658
Chr3SNP153 3 1.671233
Chr3SNP167 3 1.824658
Chr3SNP172 3 1.879453
Chr3SNP187 3 2.043836
Chr3SNP201 3 2.197261
Chr3SNP220 3 2.40548
Chr3SNP290 3 3.172603
Chr3SNP311 3 3.40274
Chr3SNP387 3 4.235617
Chr3SNP406 3 4.443836
Chr3SNP456 3 4.991781
Chr3SNP492 3 5.386302
Chr3SNP517 3 5.660274
Chr3SNP519 3 5.682192
Chr3SNP567 3 6.20822
Chr3SNP578 3 6.328768
Chr3SNP583 3 6.383562
Chr3SNP601 3 6.580822
Chr3SNP613 3 6.712329
Chr3SNP646 3 7.073973
Chr3SNP697 3 7.632877
Chr3SNP711 3 7.786302
Chr3SNP749 3 8.20274
Chr3SNP781 3 8.553425
Chr3SNP786 3 8.60822
Chr3SNP866 3 9.484932
Chr3SNP916 3 10.032877
Chr3SNP921 3 10.087672
Chr3SNP932 3 10.20822
Chr3SNP956 3 10.471233
Chr3SNP958 3 10.493151
Chr3SNP982 3 10.756165
Chr3SNP983 3 10.767124
Chr3SNP1010 3 11.063014
Chr3SNP1066 3 11.676713
Chr3SNP1164 3 12.750685
Chr3SNP1175 3 12.871233
Chr3SNP1190 3 13.035617
Chr3SNP1192 3 13.057535
Chr3SNP1234 3 13.517809
Chr3SNP1241 3 13.594521
Chr3SNP1252 3 13.715069
Chr3SNP1253 3 13.726028
Chr3SNP1256 3 13.758905
Chr3SNP1297 3 14.20822
Chr3SNP1328 3 14.547946
Chr3SNP1340 3 14.679453
Chr3SNP1519 3 16.641096
Chr3SNP1524 3 16.695891
Chr3SNP1542 3 16.893151
Chr3SNP1573 3 17.232877
Chr3SNP1635 3 17.912329
Chr3SNP1641 3 17.978083
Chr3SNP1649 3 18.065754
Chr3SNP1655 3 18.131507
Chr3SNP1684 3 18.449316
Chr3SNP1708 3 18.712329
Chr3SNP1734 3 18.997261
Chr3SNP1752 3 19.194521
Chr3SNP1756 3 19.238357
Chr3SNP1770 3 19.391781
Chr3SNP1790 3 19.610959
Chr3SNP1814 3 19.873973
Chr3SNP1825 3 19.994521
Chr3SNP1834 3 20.093151
Chr3SNP1884 3 20.641096
Chr3SNP1906 3 20.882192
Chr3SNP1931 3 21.156165
Chr3SNP1956 3 21.430137
Chr3SNP1962 3 21.495891
Chr3SNP1970 3 21.583562
Chr3SNP1998 3 21.890411
Chr3SNP2013 3 22.054795
Chr3SNP2040 3 22.350685
Chr3SNP2075 3 22.734247
Chr3SNP2112 3 23.139727
Chr3SNP2115 3 23.172603
Chr3SNP2130 3 23.336987
Chr3SNP2132 3 23.358905
Chr3SNP2183 3 23.917809
Chr3SNP2200 3 24.10411
Chr3SNP2280 3 24.980822
Chr3SNP2295 3 25.145206
Chr3SNP2301 3 25.210959
Chr3SNP2309 3 25.298631
Chr3SNP2376 3 26.032877
Chr3SNP2393 3 26.219179
Chr3SNP2446 3 26.8
Chr3SNP2567 3 28.126028
Chr3SNP2602 3 28.50959
Chr3SNP2608 3 28.575343
Chr3SNP2665 3 29.2
Chr3SNP2727 3 29.879453
Chr3SNP2757 3 30.20822
Chr3SNP2812 3 30.810959
Chr3SNP2843 3 31.150685
Chr3SNP2847 3 31.194521
Chr3SNP2860 3 31.336987
Chr3SNP2889 3 31.654795
Chr3SNP2912 3 31.90685
Chr3SNP2999 3 32.860274
Chr3SNP3010 3 32.980822
Chr3SNP3055 3 33.473973
Chr3SNP3060 3 33.528768
Chr3SNP3153 3 34.547946
Chr3SNP3198 3 35.041096
Chr3SNP3243 3 35.534247
Chr3SNP3269 3 35.819179
Chr3SNP3278 3 35.917809
Chr3SNP3360 3 36.816439
Chr3SNP3370 3 36.926028
Chr3SNP3407 3 37.331507
Chr3SNP3410 3 37.364384
Chr3SNP3411 3 37.375343
Chr3SNP3412 3 37.386302
Chr3SNP3436 3 37.649316
Chr3SNP3469 3 38.010959
Chr3SNP3581 3 39.238357
Chr3SNP3616 3 39.621918
Chr3SNP3639 3 39.873973
Chr3SNP3654 3 40.038357
Chr3SNP3665 3 40.158905
Chr3SNP3737 3 40.947946
Chr3SNP3772 3 41.331507
Chr3SNP3803 3 41.671233
Chr3SNP3894 3 42.668494
Chr3SNP3895 3 42.679453
Chr3SNP3908 3 42.821918
Chr3SNP3911 3 42.854795
Chr3SNP3912 3 42.865754
Chr3SNP3928 3 43.041096
Chr3SNP3945 3 43.227398
Chr3SNP4002 3 43.852055
Chr3SNP4003 3 43.863014
Chr3SNP4025 3 44.10411
Chr3SNP4058 3 44.465754
Chr3SNP4073 3 44.630137
Chr3SNP4079 3 44.695891
Chr3SNP4097 3 44.893151
Chr3SNP4108 3 45.013699
Chr3SNP4118 3 45.123288
Chr3SNP4152 3 45.495891
Chr3SNP4190 3 45.912329
Chr3SNP4200 3 46.021918
Chr3SNP4262 3 46.70137
Chr3SNP4284 3 46.942466
Chr3SNP4297 3 47.084932
Chr3SNP4319 3 47.326028
Chr3SNP4338 3 47.534247
Chr3SNP4344 3 47.6
Chr3SNP4422 3 48.454795
Chr3SNP4441 3 48.663014
Chr3SNP4467 3 48.947946
Chr3SNP4533 3 49.671233
Chr3SNP4556 3 49.923288
Chr3SNP4656 3 51.019179
Chr3SNP4661 3 51.073973
Chr3SNP4674 3 51.216439
Chr3SNP4699 3 51.490411
Chr3SNP4705 3 51.556165
Chr3SNP4716 3 51.676713
Chr3SNP4757 3 52.126028
Chr3SNP4787 3 52.454795
Chr3SNP4798 3 52.575343
Chr3SNP4809 3 52.695891
Chr3SNP4813 3 52.739727
Chr3SNP4815 3 52.761644
Chr3SNP4827 3 52.893151
Chr3SNP4856 3 53.210959
Chr3SNP4906 3 53.758905
Chr3SNP4928 3 54
Chr3SNP4972 3 54.482192
Chr3SNP4989 3 54.668494
Chr3SNP4996 3 54.745206
Chr3SNP5015 3 54.953425
Chr3SNP5142 3 56.345206
Chr3SNP5208 3 57.068494
Chr3SNP5214 3 57.134247
Chr3SNP5231 3 57.320548
Chr3SNP5266 3 57.70411
Chr3SNP5312 3 58.20822
Chr3SNP5351 3 58.635617
Chr3SNP5368 3 58.821918
Chr3SNP5434 3 59.545206
Chr3SNP5518 3 60.465754
Chr3SNP5535 3 60.652055
Chr3SNP5551 3 60.827398
Chr3SNP5581 3 61.156165
Chr3SNP5627 3 61.660274
Chr3SNP5667 3 62.098631
Chr3SNP5673 3 62.164384
Chr3SNP5735 3 62.843836
Chr3SNP5746 3 62.964384
Chr3SNP5756 3 63.073973
Chr3SNP5808 3 63.643836
Chr3SNP5820 3 63.775343
Chr3SNP5853 3 64.136987
Chr3SNP5886 3 64.498631
Chr3SNP5887 3 64.50959
Chr3SNP5904 3 64.695891
Chr3SNP5921 3 64.882192
Chr3SNP5931 3 64.991781
Chr3SNP6048 3 66.273973
Chr3SNP6081 3 66.635617
Chr3SNP6114 3 66.997261
Chr3SNP6135 3 67.227398
Chr3SNP6149 3 67.380822
Chr3SNP6184 3 67.764384
Chr3SNP6210 3 68.049316
Chr3SNP6234 3 68.312329
Chr3SNP6247 3 68.454795
Chr3SNP6328 3 69.342466
Chr3SNP6334 3 69.40822
Chr3SNP6342 3 69.495891
Chr3SNP6347 3 69.550685
Chr3SNP6349 3 69.572603
Chr3SNP6357 3 69.660274
Chr3SNP6384 3 69.956165
Chr3SNP6408 3 70.219179
Chr3SNP6419 3 70.339727
Chr3SNP6421 3 70.361644
Chr3SNP6445 3 70.624658
Chr3SNP6447 3 70.646576
Chr3SNP6495 3 71.172603
Chr3SNP6509 3 71.326028
Chr3SNP6520 3 71.446576
Chr3SNP6540 3 71.665754
Chr3SNP6553 3 71.80822
Chr3SNP6604 3 72.367124
Chr3SNP6645 3 72.816439
Chr3SNP6669 3 73.079453
Chr3SNP6678 3 73.178083
Chr3SNP6732 3 73.769864
Chr3SNP6781 3 74.30685
Chr3SNP6832 3 74.865754
Chr3SNP6871 3 75.293151
Chr3SNP6913 3 75.753425
Chr3SNP6915 3 75.775343
Chr3SNP6922 3 75.852055
Chr3SNP6926 3 75.895891
Chr3SNP6937 3 76.016439
Chr3SNP6972 3 76.400001
Chr3SNP6975 3 76.432877
Chr3SNP6986 3 76.553425
Chr3SNP6994 3 76.641096
Chr3SNP7010 3 76.816439
Chr3SNP7014 3 76.860274
Chr3SNP7019 3 76.915069
Chr3SNP7045 3 77.2
Chr3SNP7087 3 77.660274
Chr3SNP7135 3 78.186302
Chr3SNP7163 3 78.493151
Chr3SNP7172 3 78.591781
Chr3SNP7176 3 78.635617
Chr3SNP7197 3 78.865754
Chr3SNP7207 3 78.975343
Chr3SNP7223 3 79.150685
Chr3SNP7248 3 79.424658
Chr4SNP26 4 0.279453
Chr4SNP84 4 0.915069
Chr4SNP168 4 1.835617
Chr4SNP181 4 1.978083
Chr4SNP182 4 1.989042
Chr4SNP195 4 2.131507
Chr4SNP226 4 2.471233
Chr4SNP323 4 3.534247
Chr4SNP359 4 3.928768
Chr4SNP396 4 4.334247
Chr4SNP438 4 4.794521
Chr4SNP456 4 4.991781
Chr4SNP462 4 5.057535
Chr4SNP468 4 5.123288
Chr4SNP475 4 5.2
Chr4SNP478 4 5.232877
Chr4SNP503 4 5.50685
Chr4SNP538 4 5.890411
Chr4SNP550 4 6.021918
Chr4SNP632 4 6.920548
Chr4SNP634 4 6.942466
Chr4SNP690 4 7.556165
Chr4SNP707 4 7.742466
Chr4SNP759 4 8.312329
Chr4SNP765 4 8.378083
Chr4SNP777 4 8.50959
Chr4SNP786 4 8.60822
Chr4SNP812 4 8.893151
Chr4SNP815 4 8.926028
Chr4SNP819 4 8.969864
Chr4SNP821 4 8.991781
Chr4SNP888 4 9.726028
Chr4SNP910 4 9.967124
Chr4SNP918 4 10.054795
Chr4SNP923 4 10.10959
Chr4SNP930 4 10.186302
Chr4SNP941 4 10.30685
Chr4SNP952 4 10.427398
Chr4SNP964 4 10.558905
Chr4SNP971 4 10.635617
Chr4SNP977 4 10.70137
Chr4SNP989 4 10.832877
Chr4SNP1000 4 10.953425
Chr4SNP1001 4 10.964384
Chr4SNP1018 4 11.150685
Chr4SNP1020 4 11.172603
Chr4SNP1031 4 11.293151
Chr4SNP1070 4 11.720548
Chr4SNP1079 4 11.819179
Chr4SNP1101 4 12.060274
Chr4SNP1131 4 12.389042
Chr4SNP1132 4 12.4
Chr4SNP1135 4 12.432877
Chr4SNP1193 4 13.068494
Chr4SNP1200 4 13.145206
Chr4SNP1215 4 13.30959
Chr4SNP1281 4 14.032877
Chr4SNP1296 4 14.197261
Chr4SNP1308 4 14.328768
Chr4SNP1378 4 15.095891
Chr4SNP1393 4 15.260274
Chr4SNP1394 4 15.271233
Chr4SNP1417 4 15.523288
Chr4SNP1503 4 16.465754
Chr4SNP1536 4 16.827398
Chr4SNP1574 4 17.243836
Chr4SNP1600 4 17.528768
Chr4SNP1626 4 17.813699
Chr4SNP1699 4 18.613699
Chr4SNP1711 4 18.745206
Chr4SNP1747 4 19.139727
Chr4SNP1775 4 19.446576
Chr4SNP1777 4 19.468494
Chr4SNP1809 4 19.819179
Chr4SNP1838 4 20.136987
Chr4SNP1851 4 20.279453
Chr4SNP1898 4 20.794521
Chr4SNP1944 4 21.298631
Chr4SNP1964 4 21.517809
Chr4SNP1979 4 21.682192
Chr4SNP2020 4 22.131507
Chr4SNP2046 4 22.416439
Chr4SNP2063 4 22.60274
Chr4SNP2093 4 22.931507
Chr4SNP2098 4 22.986302
Chr4SNP2134 4 23.380822
Chr4SNP2166 4 23.731507
Chr4SNP2173 4 23.80822
Chr4SNP2215 4 24.268494
Chr4SNP2219 4 24.312329
Chr4SNP2254 4 24.695891
Chr4SNP2262 4 24.783562
Chr4SNP2267 4 24.838357
Chr4SNP2297 4 25.167124
Chr4SNP2299 4 25.189042
Chr4SNP2336 4 25.594521
Chr4SNP2361 4 25.868494
Chr4SNP2376 4 26.032877
Chr4SNP2400 4 26.295891
Chr4SNP2416 4 26.471233
Chr4SNP2418 4 26.493151
Chr4SNP2423 4 26.547946
Chr4SNP2504 4 27.435617
Chr4SNP2545 4 27.884932
Chr4SNP2551 4 27.950685
Chr4SNP2569 4 28.147946
Chr4SNP2571 4 28.169864
Chr4SNP2572 4 28.180822
Chr4SNP2587 4 28.345206
Chr4SNP2591 4 28.389042
Chr4SNP2602 4 28.50959
Chr4SNP2606 4 28.553425
Chr4SNP2744 4 30.065754
Chr4SNP2757 4 30.20822
Chr4SNP2805 4 30.734247
Chr4SNP2873 4 31.479453
Chr4SNP2896 4 31.731507
Chr4SNP2898 4 31.753425
Chr4SNP2918 4 31.972603
Chr4SNP2928 4 32.082192
Chr4SNP2947 4 32.290411
Chr4SNP2959 4 32.421918
Chr4SNP2969 4 32.531507
Chr4SNP2978 4 32.630137
Chr4SNP2998 4 32.849316
Chr4SNP3024 4 33.134247
Chr4SNP3090 4 33.857535
Chr4SNP3111 4 34.087672
Chr4SNP3127 4 34.263014
Chr4SNP3253 4 35.643836
Chr4SNP3444 4 37.736987
Chr4SNP3495 4 38.295891
Chr4SNP3502 4 38.372603
Chr4SNP3562 4 39.030137
Chr4SNP3607 4 39.523288
Chr4SNP3623 4 39.698631
Chr4SNP3696 4 40.498631
Chr4SNP3783 4 41.452055
Chr4SNP3820 4 41.857535
Chr4SNP3825 4 41.912329
Chr4SNP3860 4 42.295891
Chr4SNP3929 4 43.052055
Chr4SNP3965 4 43.446576
Chr4SNP3971 4 43.512329
Chr4SNP3980 4 43.610959
Chr4SNP4088 4 44.794521
Chr4SNP4106 4 44.991781
Chr4SNP4113 4 45.068494
Chr4SNP4161 4 45.594521
Chr4SNP4163 4 45.616439
Chr4SNP4218 4 46.219179
Chr4SNP4296 4 47.073973
Chr4SNP4330 4 47.446576
Chr4SNP4415 4 48.378083
Chr4SNP4435 4 48.597261
Chr4SNP4466 4 48.936987
Chr4SNP4489 4 49.189042
Chr4SNP4581 4 50.197261
Chr4SNP4635 4 50.789042
Chr4SNP4694 4 51.435617
Chr4SNP4754 4 52.093151
Chr4SNP4757 4 52.126028
Chr4SNP4764 4 52.20274
Chr4SNP4795 4 52.542466
Chr4SNP4825 4 52.871233
Chr4SNP4896 4 53.649316
Chr4SNP4934 4 54.065754
Chr4SNP4961 4 54.361644
Chr4SNP4976 4 54.526028
Chr4SNP4977 4 54.536987
Chr4SNP4989 4 54.668494
Chr4SNP5080 4 55.665754
Chr4SNP5086 4 55.731507
Chr4SNP5092 4 55.797261
Chr4SNP5179 4 56.750685
Chr4SNP5180 4 56.761644
Chr4SNP5299 4 58.065754
Chr4SNP5355 4 58.679453
Chr4SNP5361 4 58.745206
Chr4SNP5427 4 59.468494
Chr4SNP5474 4 59.983562
Chr4SNP5520 4 60.487672
Chr4SNP5535 4 60.652055
Chr4SNP5552 4 60.838357
Chr4SNP5623 4 61.616439
Chr4SNP5648 4 61.890411
Chr4SNP5739 4 62.887672
Chr4SNP5749 4 62.997261
Chr4SNP5818 4 63.753425
Chr4SNP5832 4 63.90685
Chr4SNP5833 4 63.917809
Chr4SNP5848 4 64.082192
Chr4SNP5849 4 64.093151
Chr4SNP5852 4 64.126028
Chr4SNP5882 4 64.454795
Chr4SNP5889 4 64.531507
Chr4SNP5890 4 64.542466
Chr4SNP5891 4 64.553425
Chr4SNP5916 4 64.827398
Chr4SNP5924 4 64.915069
Chr4SNP6001 4 65.758905
Chr4SNP6006 4 65.813699
Chr4SNP6049 4 66.284932
Chr4SNP6050 4 66.295891
Chr4SNP6070 4 66.515069
Chr4SNP6108 4 66.931507
Chr4SNP6112 4 66.975343
Chr4SNP6117 4 67.030137
Chr4SNP6166 4 67.567124
Chr4SNP6190 4 67.830137
Chr4SNP6193 4 67.863014
Chr4SNP6227 4 68.235617
Chr4SNP6246 4 68.443836
Chr4SNP6390 4 70.021918
Chr4SNP6496 4 71.183562
Chr4SNP6582 4 72.126028
Chr4SNP6595 4 72.268494
Chr4SNP6681 4 73.210959
Chr4SNP6696 4 73.375343
Chr4SNP6714 4 73.572603
Chr4SNP6717 4 73.60548
Chr4SNP6732 4 73.769864
